Set,Tier,Row numbers,order,Line Name,Line #,row/env,accession,population.x,grain_class.x,herbicide_class.x,pedigree.x,Full Pedigree
18,13-14,45201-45350,2291,19T-177-CL-60,60,1,19T_177_CL_P41_D08,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2303,19T-177-CL-61,61,1,19T_177_CL_P41_E08,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2315,19T-177-CL-62,62,1,19T_177_CL_P41_F08,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2327,19T-177-CL-63,63,1,19T_177_CL_P41_G08,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2338,19T-177-CL-64,64,1,19T_177_CL_P41_H08,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2280,19T-177-CL-67,67,1,19T_177_CL_P41_C09,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2328,19T-177-CL-71,71,1,19T_177_CL_P41_G09,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2257,19T-177-CL-73,73,1,19T_177_CL_P41_A10,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2317,19T-177-CL-78,78,1,19T_177_CL_P41_F10,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2329,19T-177-CL-79,79,1,19T_177_CL_P41_G10,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2282,19T-177-CL-83,83,1,19T_177_CL_P41_C11,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2306,19T-177-CL-85,85,1,19T_177_CL_P41_E11,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2318,19T-177-CL-86,86,1,19T_177_CL_P41_F11,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2330,19T-177-CL-87,87,1,19T_177_CL_P41_G11,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2259,19T-177-CL-89,89,1,19T_177_CL_P41_A12,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2283,19T-177-CL-91,91,1,19T_177_CL_P41_C12,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2295,19T-177-CL-92,92,1,19T_177_CL_P41_D12,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2307,19T-177-CL-93,93,1,19T_177_CL_P41_E12,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,13-14,45201-45350,2319,19T-177-CL-94,94,1,19T_177_CL_P41_F12,19T-177-CL,Medium,Clearfield,RU1902178/RU1701121,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/EARL/9902028//JPTR
18,14-15,45351-45500,2436,19T-184-CL-1,1,2,19T_184_CL_P42_A01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2448,19T-184-CL-2,2,2,19T_184_CL_P42_B01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2460,19T-184-CL-3,3,2,19T_184_CL_P42_C01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2472,19T-184-CL-4,4,2,19T_184_CL_P42_D01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2449,19T-184-CL-10,10,2,19T_184_CL_P42_B02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2509,19T-184-CL-15,15,2,19T_184_CL_P42_G02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2474,19T-184-CL-20,20,2,19T_184_CL_P42_D03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2486,19T-184-CL-21,21,2,19T_184_CL_P42_E03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2451,19T-184-CL-26,26,2,19T_184_CL_P42_B04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2475,19T-184-CL-28,28,2,19T_184_CL_P42_D04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2511,19T-184-CL-31,31,2,19T_184_CL_P42_G04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2452,19T-184-CL-34,34,2,19T_184_CL_P42_B05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2477,19T-184-CL-44,44,2,19T_184_CL_P42_D06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2524,19T-184-CL-48,48,2,19T_184_CL_P42_H06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2442,19T-184-CL-49,49,2,19T_184_CL_P42_A07,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2478,19T-184-CL-52,52,2,19T_184_CL_P42_D07,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2525,19T-184-CL-56,56,2,19T_184_CL_P42_H07,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2455,19T-184-CL-58,58,2,19T_184_CL_P42_B08,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2467,19T-184-CL-59,59,2,19T_184_CL_P42_C08,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2503,19T-184-CL-62,62,2,19T_184_CL_P42_F08,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2526,19T-184-CL-64,64,2,19T_184_CL_P42_H08,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2444,19T-184-CL-65,65,2,19T_184_CL_P42_A09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2480,19T-184-CL-68,68,2,19T_184_CL_P42_D09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2492,19T-184-CL-69,69,2,19T_184_CL_P42_E09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2504,19T-184-CL-70,70,2,19T_184_CL_P42_F09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2516,19T-184-CL-71,71,2,19T_184_CL_P42_G09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2527,19T-184-CL-72,72,2,19T_184_CL_P42_H09,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2457,19T-184-CL-74,74,2,19T_184_CL_P42_B10,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2505,19T-184-CL-78,78,2,19T_184_CL_P42_F10,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2482,19T-184-CL-84,84,2,19T_184_CL_P42_D11,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2447,19T-184-CL-89,89,2,19T_184_CL_P42_A12,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2459,19T-184-CL-90,90,2,19T_184_CL_P42_B12,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2471,19T-184-CL-91,91,2,19T_184_CL_P42_C12,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2483,19T-184-CL-92,92,2,19T_184_CL_P42_D12,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2495,19T-184-CL-93,93,2,19T_184_CL_P42_E12,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2484,19T-184-CL-5,5,2,19T_184_CL_P42_E01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2461,19T-184-CL-11,11,2,19T_184_CL_P42_C02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2485,19T-184-CL-13,13,2,19T_184_CL_P42_E02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2497,19T-184-CL-14,14,2,19T_184_CL_P42_F02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2462,19T-184-CL-19,19,2,19T_184_CL_P42_C03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2487,19T-184-CL-29,29,2,19T_184_CL_P42_E04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2488,19T-184-CL-37,37,2,19T_184_CL_P42_E05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2500,19T-184-CL-38,38,2,19T_184_CL_P42_F05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2513,19T-184-CL-47,47,2,19T_184_CL_P42_G06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2490,19T-184-CL-53,53,2,19T_184_CL_P42_E07,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2479,19T-184-CL-60,60,2,19T_184_CL_P42_D08,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2469,19T-184-CL-75,75,2,19T_184_CL_P42_C10,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2446,19T-184-CL-81,81,2,19T_184_CL_P42_A11,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2494,19T-184-CL-85,85,2,19T_184_CL_P42_E11,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2529,19T-184-CL-88,88,2,19T_184_CL_P42_H11,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2496,19T-184-CL-6,6,1,19T_184_CL_P42_F01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2508,19T-184-CL-7,7,1,19T_184_CL_P42_G01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2519,19T-184-CL-8,8,1,19T_184_CL_P42_H01,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2437,19T-184-CL-9,9,1,19T_184_CL_P42_A02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2473,19T-184-CL-12,12,1,19T_184_CL_P42_D02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2520,19T-184-CL-16,16,1,19T_184_CL_P42_H02,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2438,19T-184-CL-17,17,1,19T_184_CL_P42_A03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2450,19T-184-CL-18,18,1,19T_184_CL_P42_B03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2498,19T-184-CL-22,22,1,19T_184_CL_P42_F03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2510,19T-184-CL-23,23,1,19T_184_CL_P42_G03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2521,19T-184-CL-24,24,1,19T_184_CL_P42_H03,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2439,19T-184-CL-25,25,1,19T_184_CL_P42_A04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2463,19T-184-CL-27,27,1,19T_184_CL_P42_C04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2499,19T-184-CL-30,30,1,19T_184_CL_P42_F04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2522,19T-184-CL-32,32,1,19T_184_CL_P42_H04,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2440,19T-184-CL-33,33,1,19T_184_CL_P42_A05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2464,19T-184-CL-35,35,1,19T_184_CL_P42_C05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2476,19T-184-CL-36,36,1,19T_184_CL_P42_D05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2512,19T-184-CL-39,39,1,19T_184_CL_P42_G05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2523,19T-184-CL-40,40,1,19T_184_CL_P42_H05,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2441,19T-184-CL-41,41,1,19T_184_CL_P42_A06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2453,19T-184-CL-42,42,1,19T_184_CL_P42_B06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2465,19T-184-CL-43,43,1,19T_184_CL_P42_C06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2489,19T-184-CL-45,45,1,19T_184_CL_P42_E06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2501,19T-184-CL-46,46,1,19T_184_CL_P42_F06,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
18,14-15,45351-45500,2454,19T-184-CL-50,50,1,19T_184_CL_P42_B07,19T-184-CL,Medium,Clearfield,RU1902178/Titan,NPTN//BNGL/CL161/5/BNGL//MERC/RICO/3/MERC/RICO//BNGL/4/9502065/3/MERC//MERC/3/9902028/6/TITN
